payment_key,payment_id,payment_date_key,policy_key,payment_amount,payment_method
15792,PAY015792,20260224,8656,964.41,Bank Transfer
15793,PAY015793,20231005,8657,4477.2,Cash
15794,PAY015794,20231105,8657,34.36,Bank Transfer
15795,PAY015795,20231223,8658,13725.06,Cash
15796,PAY015796,20240122,8658,1563.28,Cash
15797,PAY015797,20240220,8658,3466.62,Cash
15798,PAY015798,20240322,8658,1251.97,Bank Transfer
15799,PAY015799,20240720,8659,13719.69,Cash
15800,PAY015800,20230110,8660,79.64,Bank Transfer
15801,PAY015801,20230212,8660,2168.18,Cash
15802,PAY015802,20250522,8661,1794.04,Credit Card
15803,PAY015803,20260223,8662,1402.29,Bank Transfer
15804,PAY015804,20260322,8662,1226.18,Cash
15805,PAY015805,20240602,8663,11695.34,Cash
15806,PAY015806,20230913,8664,3243.22,Bank Transfer
15807,PAY015807,20240505,8665,2429.43,Cash
15808,PAY015808,20241124,8666,13135.14,Cash
15809,PAY015809,20241229,8666,6655.13,Credit Card
15810,PAY015810,20260518,8667,5232.18,Bank Transfer
15811,PAY015811,20260619,8667,382.67,SADAD
15812,PAY015812,20260717,8667,1762.02,SADAD
15813,PAY015813,20260814,8667,6220.39,Bank Transfer
15814,PAY015814,20250331,8668,1735.0,SADAD
15815,PAY015815,20250430,8668,178.66,Credit Card
15816,PAY015816,20250630,8669,2491.39,Cash
15817,PAY015817,20250729,8669,7056.77,Bank Transfer
15818,PAY015818,20240622,8670,21773.96,Cash
15819,PAY015819,20240726,8670,32789.88,Bank Transfer
15820,PAY015820,20260206,8671,985.21,Bank Transfer
15821,PAY015821,20260428,8672,5685.0,Bank Transfer
15822,PAY015822,20250318,8673,3159.44,SADAD
15823,PAY015823,20220504,8674,8605.49,Bank Transfer
15824,PAY015824,20260104,8675,20018.1,SADAD
15825,PAY015825,20250530,8676,31382.14,Cash
15826,PAY015826,20221028,8677,32326.5,Credit Card
15827,PAY015827,20240227,8678,148778.5,Cash
15828,PAY015828,20260612,8679,1384.82,Bank Transfer
15829,PAY015829,20260708,8679,3477.41,SADAD
15830,PAY015830,20260810,8679,1353.62,Bank Transfer
15831,PAY015831,20240129,8680,8294.68,Bank Transfer
15832,PAY015832,20250331,8681,3151.61,Credit Card
15833,PAY015833,20250923,8682,1529.88,Credit Card
15834,PAY015834,20251004,8683,67561.32,Bank Transfer
15835,PAY015835,20230404,8684,2603.64,Bank Transfer
15836,PAY015836,20230504,8684,2319.4,Bank Transfer
15837,PAY015837,20230604,8684,414.64,SADAD
15838,PAY015838,20230702,8684,2053.52,SADAD
15839,PAY015839,20260611,8685,8526.89,Cash
15840,PAY015840,20221130,8686,735.2,Cash
15841,PAY015841,20221227,8686,2170.17,Bank Transfer
15842,PAY015842,20230131,8686,5149.47,SADAD
15843,PAY015843,20230301,8686,2345.74,Bank Transfer
15844,PAY015844,20251208,8687,6969.74,Cash
15845,PAY015845,20240818,8688,4083.18,Cash
15846,PAY015846,20240930,8689,36865.56,Cash
15847,PAY015847,20241101,8689,49520.81,Cash
15848,PAY015848,20231231,8690,7102.67,Credit Card
15849,PAY015849,20260511,8691,3322.77,Credit Card
15850,PAY015850,20260718,8692,5813.41,Cash
15851,PAY015851,20241208,8693,1428.16,Bank Transfer
15852,PAY015852,20250105,8693,2680.72,SADAD
15853,PAY015853,20250204,8693,349.09,Cash
15854,PAY015854,20250305,8693,1000.54,Bank Transfer
15855,PAY015855,20251211,8694,24769.0,SADAD
15856,PAY015856,20230313,8695,1614.43,Credit Card
15857,PAY015857,20260228,8696,2025.29,Cash
15858,PAY015858,20240818,8697,1142.7,Bank Transfer
15859,PAY015859,20240918,8697,214.65,Credit Card
15860,PAY015860,20230211,8698,5716.89,Cash
15861,PAY015861,20250216,8699,108273.4,Bank Transfer
15862,PAY015862,20250319,8699,57901.46,Credit Card
15863,PAY015863,20260427,8700,8493.27,SADAD
15864,PAY015864,20240621,8701,7336.01,SADAD
15865,PAY015865,20260109,8702,29713.2,SADAD
15866,PAY015866,20260213,8703,6253.34,Bank Transfer
15867,PAY015867,20260710,8704,13929.97,Bank Transfer
15868,PAY015868,20260808,8704,3584.9,Bank Transfer
15869,PAY015869,20240621,8705,15120.85,SADAD
15870,PAY015870,20230420,8706,17529.66,SADAD
15871,PAY015871,20250407,8707,5734.19,Bank Transfer
15872,PAY015872,20220613,8708,1863.35,Bank Transfer
15873,PAY015873,20230710,8709,7820.01,Cash
15874,PAY015874,20230807,8709,10001.82,Credit Card
15875,PAY015875,20240925,8710,24701.64,Bank Transfer
15876,PAY015876,20260308,8711,3673.63,Bank Transfer
15877,PAY015877,20230712,8712,123621.65,Bank Transfer
15878,PAY015878,20250627,8713,14926.14,Bank Transfer
15879,PAY015879,20230404,8714,1678.06,Credit Card
15880,PAY015880,20260304,8715,3502.07,Bank Transfer
15881,PAY015881,20260408,8715,1662.79,Credit Card
15882,PAY015882,20220929,8716,10840.42,SADAD
15883,PAY015883,20250606,8717,567.11,Cash
15884,PAY015884,20250710,8717,11912.59,SADAD
15885,PAY015885,20250809,8717,3571.12,SADAD
15886,PAY015886,20250905,8717,2173.74,SADAD
15887,PAY015887,20250801,8718,2234.24,Cash
15888,PAY015888,20250902,8718,3779.81,Bank Transfer
15889,PAY015889,20250929,8718,743.02,Credit Card
15890,PAY015890,20251029,8718,1044.68,SADAD
15891,PAY015891,20250729,8719,6348.25,SADAD
15892,PAY015892,20250811,8720,2496.07,Cash
15893,PAY015893,20240910,8721,28636.35,SADAD
15894,PAY015894,20241224,8722,2101.76,SADAD
15895,PAY015895,20240811,8723,1950.5,SADAD
15896,PAY015896,20240223,8724,5206.37,Bank Transfer
15897,PAY015897,20230604,8725,11598.31,SADAD
15898,PAY015898,20250525,8726,19122.23,SADAD
15899,PAY015899,20260301,8727,6813.48,Credit Card
15900,PAY015900,20260328,8727,3252.42,Cash
15901,PAY015901,20260425,8727,19430.85,SADAD
15902,PAY015902,20260526,8727,7390.84,Cash
15903,PAY015903,20221205,8728,40.35,Credit Card
15904,PAY015904,20230106,8728,256.47,Cash
15905,PAY015905,20230203,8728,503.63,Cash
15906,PAY015906,20230302,8728,1881.76,Bank Transfer
15907,PAY015907,20250808,8729,6153.63,Credit Card
15908,PAY015908,20230407,8730,676.71,SADAD
15909,PAY015909,20230506,8730,2626.53,Credit Card
15910,PAY015910,20230602,8730,2162.03,Cash
15911,PAY015911,20230705,8730,1351.94,SADAD
15912,PAY015912,20260130,8731,1117.11,Cash
15913,PAY015913,20260304,8731,2892.52,Credit Card
15914,PAY015914,20260331,8731,5550.77,Credit Card
15915,PAY015915,20260503,8731,6318.37,Cash
15916,PAY015916,20250423,8732,6026.8,Cash
15917,PAY015917,20240406,8733,99.52,Bank Transfer
15918,PAY015918,20240504,8733,7605.4,Cash
15919,PAY015919,20240605,8733,3453.41,SADAD
15920,PAY015920,20240707,8733,4208.7,Bank Transfer
15921,PAY015921,20250122,8734,19595.49,Credit Card
15922,PAY015922,20251106,8735,330.34,SADAD
15923,PAY015923,20251205,8735,230.22,Bank Transfer
15924,PAY015924,20260103,8735,756.81,Cash
15925,PAY015925,20260201,8735,438.67,SADAD
15926,PAY015926,20250721,8736,9789.36,Bank Transfer
15927,PAY015927,20251107,8737,3543.1,Credit Card
15928,PAY015928,20230608,8738,1070.63,SADAD
15929,PAY015929,20230709,8738,42.43,Cash
15930,PAY015930,20250402,8739,3949.76,Bank Transfer
15931,PAY015931,20240515,8740,183343.43,SADAD
15932,PAY015932,20240609,8740,21137.35,SADAD
15933,PAY015933,20231207,8741,2286.49,SADAD
15934,PAY015934,20260427,8742,2221.76,SADAD
15935,PAY015935,20230829,8743,532.23,Credit Card
15936,PAY015936,20230928,8743,1865.32,Cash
15937,PAY015937,20231024,8743,2875.68,Credit Card
15938,PAY015938,20231128,8743,1502.62,Bank Transfer
15939,PAY015939,20260520,8744,1184.31,Bank Transfer
15940,PAY015940,20260619,8744,1381.77,Cash
15941,PAY015941,20260716,8744,6035.94,Cash
15942,PAY015942,20260817,8744,3.28,Credit Card
15943,PAY015943,20250818,8745,709.85,Credit Card
15944,PAY015944,20250922,8745,4112.58,Bank Transfer
15945,PAY015945,20260115,8746,5012.92,Bank Transfer
15946,PAY015946,20240918,8747,1170.8,SADAD
15947,PAY015947,20241015,8747,2542.16,Bank Transfer
15948,PAY015948,20240521,8748,4722.92,Bank Transfer
15949,PAY015949,20240616,8749,412.36,Cash
15950,PAY015950,20240718,8749,928.61,Cash
15951,PAY015951,20240814,8749,1172.71,SADAD
15952,PAY015952,20240917,8749,342.32,Credit Card
15953,PAY015953,20230606,8750,19579.39,Bank Transfer
15954,PAY015954,20251218,8751,4117.51,Cash
15955,PAY015955,20221116,8752,755.6,SADAD
15956,PAY015956,20221214,8752,1392.63,Bank Transfer
15957,PAY015957,20230117,8752,833.04,SADAD
15958,PAY015958,20230215,8752,74.28,SADAD
15959,PAY015959,20260322,8753,149.21,Credit Card
15960,PAY015960,20260424,8753,1714.96,Cash
15961,PAY015961,20231127,8754,4288.19,Credit Card
15962,PAY015962,20231227,8754,2848.43,SADAD
15963,PAY015963,20250917,8755,14160.27,Bank Transfer
15964,PAY015964,20240706,8756,3278.59,Cash
15965,PAY015965,20240805,8756,6391.34,Bank Transfer
15966,PAY015966,20241106,8757,2156.82,Cash
15967,PAY015967,20221130,8758,1141.32,Credit Card
15968,PAY015968,20260702,8759,68819.38,Credit Card
15969,PAY015969,20260802,8759,29555.22,Bank Transfer
15970,PAY015970,20251122,8760,7955.01,SADAD
15971,PAY015971,20240703,8761,1763.61,Cash
15972,PAY015972,20230929,8762,11555.26,SADAD
15973,PAY015973,20250511,8763,1210.75,Cash
15974,PAY015974,20241017,8764,9228.87,Cash
15975,PAY015975,20240907,8765,3003.69,Cash
15976,PAY015976,20241004,8765,3935.0,SADAD
15977,PAY015977,20220910,8766,859.38,Cash
15978,PAY015978,20221008,8766,980.12,Credit Card
15979,PAY015979,20221106,8766,1519.65,Cash
15980,PAY015980,20221206,8766,2793.05,Bank Transfer
15981,PAY015981,20230725,8767,3599.63,Credit Card
15982,PAY015982,20230824,8767,1358.97,Cash
15983,PAY015983,20230923,8767,420.9,Credit Card
15984,PAY015984,20231024,8767,1225.72,Credit Card
15985,PAY015985,20260109,8768,58805.85,Credit Card
15986,PAY015986,20260212,8768,101407.0,SADAD
15987,PAY015987,20250703,8769,11037.18,Bank Transfer
15988,PAY015988,20230422,8770,15710.39,SADAD
15989,PAY015989,20230522,8770,1455.19,SADAD
15990,PAY015990,20240320,8771,64799.47,Cash
15991,PAY015991,20240213,8772,79559.13,Bank Transfer
15992,PAY015992,20240720,8773,10424.86,Cash
15993,PAY015993,20230315,8774,4482.25,Cash
15994,PAY015994,20230416,8774,2582.43,SADAD
15995,PAY015995,20260126,8775,22028.56,Bank Transfer
15996,PAY015996,20241013,8776,5634.83,Cash
15997,PAY015997,20220916,8777,6664.26,Cash
15998,PAY015998,20250909,8778,30345.04,SADAD
15999,PAY015999,20230824,8779,1889.38,Cash
16000,PAY016000,20240821,8780,19090.94,Cash
16001,PAY016001,20221019,8781,109359.09,Credit Card
16002,PAY016002,20241117,8782,7658.85,SADAD
16003,PAY016003,20250810,8783,1397.38,Bank Transfer
16004,PAY016004,20250909,8783,3509.14,Bank Transfer
16005,PAY016005,20260429,8784,3257.21,Cash
16006,PAY016006,20260530,8784,780.44,Bank Transfer
16007,PAY016007,20260223,8785,6401.09,Credit Card
16008,PAY016008,20250210,8786,769.73,Cash
16009,PAY016009,20250313,8786,86.11,SADAD
16010,PAY016010,20250413,8786,3423.06,Credit Card
16011,PAY016011,20250514,8786,2459.31,Credit Card
16012,PAY016012,20220717,8787,4905.28,Cash
16013,PAY016013,20220819,8787,323.64,Credit Card
16014,PAY016014,20251027,8788,301.75,Cash
16015,PAY016015,20251125,8788,2082.77,SADAD
16016,PAY016016,20251228,8788,3110.52,SADAD
16017,PAY016017,20260123,8788,2787.08,SADAD
16018,PAY016018,20251223,8789,939.0,Cash
16019,PAY016019,20241009,8790,3320.16,SADAD
16020,PAY016020,20241106,8790,2645.96,Bank Transfer
16021,PAY016021,20250117,8791,332.0,Bank Transfer
16022,PAY016022,20250219,8791,217.57,Credit Card
16023,PAY016023,20250322,8791,1289.65,SADAD
16024,PAY016024,20250422,8791,538.56,SADAD
16025,PAY016025,20240906,8792,4859.73,Bank Transfer
16026,PAY016026,20241005,8792,1143.32,Bank Transfer
16027,PAY016027,20220831,8793,64.85,Credit Card
16028,PAY016028,20221001,8793,1586.82,Credit Card
16029,PAY016029,20221031,8793,2494.54,Bank Transfer
16030,PAY016030,20221128,8793,1650.96,Credit Card
16031,PAY016031,20230307,8794,3554.27,Credit Card
16032,PAY016032,20241202,8795,4064.3,Cash
16033,PAY016033,20230111,8796,39150.48,Bank Transfer
16034,PAY016034,20230208,8796,69311.25,Bank Transfer
16035,PAY016035,20251009,8797,3306.4,Bank Transfer
16036,PAY016036,20251110,8797,1479.59,Cash
16037,PAY016037,20250515,8798,1580.38,Cash
16038,PAY016038,20250409,8799,5293.63,Cash
16039,PAY016039,20250505,8799,1076.58,Credit Card
16040,PAY016040,20250605,8799,282.82,SADAD
16041,PAY016041,20250705,8799,1778.26,SADAD
16042,PAY016042,20230410,8800,1627.26,Bank Transfer
16043,PAY016043,20241128,8801,28318.01,Credit Card
16044,PAY016044,20221219,8802,38507.69,Bank Transfer
16045,PAY016045,20230220,8803,4001.58,SADAD
16046,PAY016046,20251229,8804,131844.14,Credit Card
16047,PAY016047,20251213,8805,4530.81,Credit Card
16048,PAY016048,20241112,8806,1338.84,Bank Transfer
16049,PAY016049,20241211,8806,1794.42,Bank Transfer
16050,PAY016050,20241225,8807,6540.03,Credit Card
16051,PAY016051,20250125,8807,36940.96,SADAD
16052,PAY016052,20250225,8807,11673.47,Bank Transfer
16053,PAY016053,20250326,8807,46635.64,Credit Card
16054,PAY016054,20240508,8808,3354.04,Credit Card
16055,PAY016055,20250209,8809,4655.55,SADAD
16056,PAY016056,20241215,8810,58877.31,Credit Card
16057,PAY016057,20221031,8811,5496.05,Credit Card
16058,PAY016058,20240214,8812,3969.95,Cash
16059,PAY016059,20260122,8813,5493.61,Credit Card
16060,PAY016060,20241104,8814,435.26,SADAD
16061,PAY016061,20241201,8814,570.81,SADAD
16062,PAY016062,20240212,8815,8473.01,Cash
16063,PAY016063,20240315,8815,5382.65,Credit Card
16064,PAY016064,20260312,8816,17392.03,Credit Card
16065,PAY016065,20260509,8817,1954.1,Bank Transfer
16066,PAY016066,20260610,8817,7.06,SADAD
16067,PAY016067,20260709,8817,1146.83,Cash
16068,PAY016068,20260811,8817,5116.46,SADAD
16069,PAY016069,20250127,8818,68542.74,Cash
16070,PAY016070,20250609,8819,7946.27,Cash
16071,PAY016071,20251220,8820,8849.37,Cash
16072,PAY016072,20241225,8821,270.57,Bank Transfer
16073,PAY016073,20250123,8821,987.68,Credit Card
16074,PAY016074,20250225,8821,158.56,Cash
16075,PAY016075,20250327,8821,604.25,SADAD
16076,PAY016076,20250623,8822,1276.96,SADAD
16077,PAY016077,20240301,8823,9869.77,SADAD
16078,PAY016078,20260213,8824,10154.37,Credit Card
16079,PAY016079,20241023,8825,496.63,Credit Card
16080,PAY016080,20241121,8825,220.9,Cash
16081,PAY016081,20241221,8825,65.17,SADAD
16082,PAY016082,20250119,8825,568.53,Credit Card
16083,PAY016083,20260728,8826,8811.1,Bank Transfer
16084,PAY016084,20230503,8827,8170.97,Bank Transfer
16085,PAY016085,20230602,8827,6104.75,Cash
16086,PAY016086,20230702,8827,2847.05,Credit Card
16087,PAY016087,20230729,8827,1448.08,Credit Card
16088,PAY016088,20250414,8828,4761.0,SADAD
16089,PAY016089,20240907,8829,3218.32,Credit Card
16090,PAY016090,20260618,8830,11676.51,SADAD
16091,PAY016091,20230913,8831,866.54,Cash
16092,PAY016092,20231013,8831,1251.69,Bank Transfer
16093,PAY016093,20251006,8832,38279.2,Bank Transfer
16094,PAY016094,20241228,8833,2339.24,Cash
16095,PAY016095,20250130,8834,1000.58,SADAD
16096,PAY016096,20240415,8835,1401.15,Bank Transfer
16097,PAY016097,20260325,8836,725.3,Cash
16098,PAY016098,20260404,8837,2331.01,SADAD
16099,PAY016099,20250706,8838,1098.92,Cash
16100,PAY016100,20250801,8838,2669.94,Bank Transfer
16101,PAY016101,20250901,8838,760.51,SADAD
16102,PAY016102,20251004,8838,2223.74,Credit Card
16103,PAY016103,20250525,8839,18138.49,Cash
16104,PAY016104,20260406,8840,14634.88,Cash
16105,PAY016105,20260302,8841,2480.76,Cash
16106,PAY016106,20260330,8841,2541.8,Credit Card
16107,PAY016107,20260430,8841,3469.79,Bank Transfer
16108,PAY016108,20260530,8841,103.16,SADAD
16109,PAY016109,20250320,8842,2944.36,Credit Card
16110,PAY016110,20250112,8843,31230.09,Credit Card
16111,PAY016111,20220822,8844,55965.79,Cash
16112,PAY016112,20220917,8844,43451.06,Bank Transfer
16113,PAY016113,20260521,8845,729.57,Bank Transfer
16114,PAY016114,20260703,8846,9463.04,SADAD
16115,PAY016115,20230206,8847,8880.1,Cash
16116,PAY016116,20241019,8848,38600.64,Bank Transfer
16117,PAY016117,20231031,8849,5791.6,Credit Card
16118,PAY016118,20260510,8850,731.42,SADAD
16119,PAY016119,20260609,8850,3383.33,Credit Card
16120,PAY016120,20260711,8850,1486.77,Credit Card
16121,PAY016121,20260808,8850,87.06,SADAD
16122,PAY016122,20231119,8851,10051.15,Credit Card
16123,PAY016123,20241215,8852,1070.66,Cash
16124,PAY016124,20250113,8852,159.43,Cash
16125,PAY016125,20250212,8852,1841.26,SADAD
16126,PAY016126,20250312,8852,513.23,Bank Transfer
16127,PAY016127,20250415,8853,7403.21,Bank Transfer
16128,PAY016128,20260512,8854,424.79,Bank Transfer
16129,PAY016129,20260610,8854,270.26,Bank Transfer
16130,PAY016130,20250104,8855,29135.49,SADAD
16131,PAY016131,20260512,8856,947.18,SADAD
16132,PAY016132,20260610,8856,3406.47,Bank Transfer
16133,PAY016133,20260711,8856,526.31,Bank Transfer
16134,PAY016134,20260808,8856,494.24,Cash
16135,PAY016135,20250810,8857,6986.23,SADAD
16136,PAY016136,20240515,8858,126.8,Credit Card
16137,PAY016137,20240613,8858,395.77,Credit Card
16138,PAY016138,20240713,8858,2836.64,Bank Transfer
16139,PAY016139,20240812,8858,5602.57,Cash
16140,PAY016140,20230730,8859,1894.33,Credit Card
16141,PAY016141,20230829,8859,8385.34,Bank Transfer
16142,PAY016142,20230911,8860,2115.0,Credit Card
16143,PAY016143,20250902,8861,19.34,Credit Card
16144,PAY016144,20251002,8861,16.49,SADAD
16145,PAY016145,20251104,8861,201.25,Bank Transfer
16146,PAY016146,20251201,8861,9.31,Bank Transfer
16147,PAY016147,20250912,8862,13755.95,Credit Card
16148,PAY016148,20250501,8863,2883.97,Credit Card
16149,PAY016149,20250603,8863,234.34,Credit Card
16150,PAY016150,20241217,8864,7073.94,Credit Card
16151,PAY016151,20250116,8864,2886.9,Bank Transfer
16152,PAY016152,20260614,8865,8953.1,Credit Card
16153,PAY016153,20250925,8866,3266.54,Cash
16154,PAY016154,20251026,8866,16065.26,SADAD
16155,PAY016155,20251123,8866,17959.47,Bank Transfer
16156,PAY016156,20251226,8866,10211.18,SADAD
16157,PAY016157,20230815,8867,20034.9,Bank Transfer
16158,PAY016158,20231218,8868,1620.19,Cash
16159,PAY016159,20240118,8868,1668.03,Cash
16160,PAY016160,20241123,8869,5793.58,Cash
16161,PAY016161,20251227,8870,248662.91,Credit Card
16162,PAY016162,20231128,8871,2131.84,Credit Card
16163,PAY016163,20231224,8871,249.03,Bank Transfer
16164,PAY016164,20240125,8871,953.85,SADAD
16165,PAY016165,20240221,8871,3265.06,Bank Transfer
16166,PAY016166,20250831,8872,2771.58,Cash
16167,PAY016167,20260101,8873,6533.59,Credit Card
16168,PAY016168,20250621,8874,5650.45,SADAD
16169,PAY016169,20250718,8874,2259.95,Cash
16170,PAY016170,20250817,8874,475.58,Credit Card
16171,PAY016171,20250918,8874,1864.59,Bank Transfer
16172,PAY016172,20260108,8875,15006.14,Cash
16173,PAY016173,20251223,8876,175.82,SADAD
16174,PAY016174,20260123,8876,53.39,Credit Card
16175,PAY016175,20240215,8877,1704.88,Credit Card
16176,PAY016176,20260630,8878,20301.02,Credit Card
16177,PAY016177,20251213,8879,1392.74,SADAD
16178,PAY016178,20230507,8880,1724.77,Cash
16179,PAY016179,20240706,8881,8704.34,SADAD
16180,PAY016180,20250103,8882,7184.89,Bank Transfer
16181,PAY016181,20260803,8883,7550.9,Bank Transfer
16182,PAY016182,20260323,8884,2860.34,Credit Card
16183,PAY016183,20260417,8884,218.22,Bank Transfer
16184,PAY016184,20260520,8884,120.26,Bank Transfer
16185,PAY016185,20260618,8884,1022.45,Bank Transfer
16186,PAY016186,20240721,8885,3728.26,Credit Card
16187,PAY016187,20240820,8885,566.86,Credit Card
16188,PAY016188,20240929,8886,3150.8,Bank Transfer
16189,PAY016189,20241031,8886,221.47,SADAD
16190,PAY016190,20241126,8886,870.16,Bank Transfer
16191,PAY016191,20241225,8886,1806.98,Bank Transfer
16192,PAY016192,20250226,8887,1139.38,SADAD
16193,PAY016193,20250330,8887,4193.21,SADAD
16194,PAY016194,20250427,8887,1092.69,Credit Card
16195,PAY016195,20250528,8887,438.19,SADAD
16196,PAY016196,20240122,8888,56.95,Cash
16197,PAY016197,20240221,8888,460.2,Cash
16198,PAY016198,20240324,8888,549.49,Bank Transfer
16199,PAY016199,20240425,8888,678.96,Cash
16200,PAY016200,20250519,8889,3366.48,SADAD
16201,PAY016201,20240905,8890,4505.8,Credit Card
16202,PAY016202,20230926,8891,6225.62,Credit Card
16203,PAY016203,20240918,8892,2997.35,Credit Card
16204,PAY016204,20241021,8892,916.55,Bank Transfer
16205,PAY016205,20260815,8893,1762.79,Cash
16206,PAY016206,20230529,8894,5053.32,Cash
16207,PAY016207,20230628,8894,3975.81,Credit Card
16208,PAY016208,20260219,8895,5850.16,Cash
16209,PAY016209,20260323,8895,2834.06,Cash
16210,PAY016210,20251225,8896,24834.2,Bank Transfer
16211,PAY016211,20231021,8897,1470.19,Credit Card
16212,PAY016212,20260628,8898,850.61,Bank Transfer
16213,PAY016213,20260725,8898,671.86,Cash
16214,PAY016214,20220822,8899,7937.42,Cash
16215,PAY016215,20250908,8900,97739.6,Credit Card
16216,PAY016216,20251006,8900,9994.03,Credit Card
16217,PAY016217,20251106,8900,5108.39,Credit Card
16218,PAY016218,20251207,8900,51940.85,Credit Card
