policy_key,policy_id,policy_date_key,customer_key,product_key,agent_key,branch_key,policy_type,sum_insured,gross_written_premium,policy_start_date,policy_end_date,is_renewal,is_cancelled
6645,POL006645,20250303,1660,2,17,3,New Business,11674.4,1062.09,2025-03-03,2026-03-03,False,False
6646,POL006646,20250105,2547,2,33,2,New Business,33992.02,2263.18,2025-01-05,2026-01-05,False,False
6647,POL006647,20260606,2084,5,19,5,New Business,559881.86,69355.52,2026-06-06,2027-06-06,False,False
6648,POL006648,20230307,2824,8,20,4,New Business,97695.49,8177.21,2023-03-07,2024-03-06,False,False
6649,POL006649,20250221,869,7,13,3,Renewal,334225.14,25457.42,2025-02-21,2026-02-21,True,False
6650,POL006650,20251025,2658,8,7,5,Renewal,208083.9,14580.99,2025-10-25,2026-10-25,True,False
6651,POL006651,20241015,2656,4,8,5,New Business,110773.05,7038.01,2024-10-15,2025-10-15,False,False
6652,POL006652,20250808,1491,8,40,4,New Business,39885.66,2701.15,2025-08-08,2026-08-08,False,False
6653,POL006653,20240426,2355,1,34,2,Cancellation,139160.73,1942.39,2024-04-26,2025-04-26,False,True
6654,POL006654,20260318,622,9,19,5,New Business,351255.15,21935.9,2026-03-18,2027-03-18,False,False
6655,POL006655,20230213,1893,3,6,1,New Business,90468.97,11210.94,2023-02-13,2024-02-13,False,False
6656,POL006656,20240625,2841,1,25,2,Renewal,44071.07,2532.05,2024-06-25,2025-06-25,True,False
6657,POL006657,20240430,794,2,25,2,New Business,23473.48,2101.83,2024-04-30,2025-04-30,False,False
6658,POL006658,20221117,11,5,38,1,Renewal,2000185.98,131216.72,2022-11-17,2023-11-17,True,False
6659,POL006659,20250912,1058,3,15,3,Renewal,31024.54,2084.8,2025-09-12,2026-09-12,True,False
6660,POL006660,20250807,1036,1,39,1,New Business,26204.34,1676.5,2025-08-07,2026-08-07,False,False
6661,POL006661,20260117,1600,7,34,2,Renewal,801983.35,76040.34,2026-01-17,2027-01-17,True,False
6662,POL006662,20221018,334,3,26,1,Renewal,61090.0,6721.92,2022-10-18,2023-10-18,True,False
6663,POL006663,20260131,2726,9,31,3,Renewal,197038.72,15641.48,2026-01-31,2027-01-31,True,False
6664,POL006664,20260223,1296,9,34,2,Renewal,387311.96,26755.45,2026-02-23,2027-02-23,True,False
6665,POL006665,20260311,2533,1,27,1,Renewal,48894.09,4913.6,2026-03-11,2027-03-11,True,False
6666,POL006666,20230722,2844,1,29,3,Renewal,29218.14,1735.8,2023-07-22,2024-07-21,True,False
6667,POL006667,20260817,114,5,21,3,New Business,1090533.19,124242.76,2026-08-17,2027-08-17,False,False
6668,POL006668,20260616,82,9,24,1,New Business,143250.21,7892.25,2026-06-16,2027-06-16,False,False
6669,POL006669,20240610,574,2,35,4,Renewal,28358.29,2439.65,2024-06-10,2025-06-10,True,False
6670,POL006670,20241005,1505,2,35,4,Renewal,23112.6,1196.97,2024-10-05,2025-10-05,True,False
6671,POL006671,20250818,1315,3,24,1,Renewal,173769.76,9611.32,2025-08-18,2026-08-18,True,False
6672,POL006672,20230312,1703,5,34,2,New Business,215332.83,25583.34,2023-03-12,2024-03-11,False,False
6673,POL006673,20240714,1848,3,14,2,New Business,132789.44,9323.4,2024-07-14,2025-07-14,False,False
6674,POL006674,20250225,1428,6,38,1,Cancellation,324399.65,16318.27,2025-02-25,2026-02-25,False,True
6675,POL006675,20250422,1072,7,21,3,Renewal,149780.11,14875.17,2025-04-22,2026-04-22,True,False
6676,POL006676,20260424,1515,1,34,2,New Business,78180.45,4601.63,2026-04-24,2027-04-24,False,False
6677,POL006677,20240818,1308,2,32,1,New Business,18118.24,1965.21,2024-08-18,2025-08-18,False,False
6678,POL006678,20260310,734,2,30,3,New Business,14772.54,1407.99,2026-03-10,2027-03-10,False,False
6679,POL006679,20250330,1160,1,39,1,New Business,40235.47,2252.9,2025-03-30,2026-03-30,False,False
6680,POL006680,20260402,2031,1,4,5,New Business,51061.01,5552.76,2026-04-02,2027-04-02,False,False
6681,POL006681,20240205,137,1,9,5,Renewal,34566.35,3887.7,2024-02-05,2025-02-04,True,False
6682,POL006682,20231210,12,9,32,1,New Business,531626.47,29592.37,2023-12-10,2024-12-09,False,False
6683,POL006683,20240328,851,1,18,1,Renewal,44836.5,5587.3,2024-03-28,2025-03-28,True,False
6684,POL006684,20260616,1538,5,14,2,New Business,1005907.08,81123.61,2026-06-16,2027-06-16,False,False
6685,POL006685,20250627,2910,1,26,1,Renewal,37539.42,2484.57,2025-06-27,2026-06-27,True,False
6686,POL006686,20251019,2029,4,3,2,Renewal,192095.25,16049.01,2025-10-19,2026-10-19,True,False
6687,POL006687,20250311,2954,1,6,1,New Business,33733.77,2151.67,2025-03-11,2026-03-11,False,False
6688,POL006688,20260401,1438,6,7,5,Renewal,289581.61,18333.23,2026-04-01,2027-04-01,True,False
6689,POL006689,20230728,2079,6,24,1,New Business,120399.31,7182.59,2023-07-28,2024-07-27,False,False
6690,POL006690,20250708,1278,8,35,4,New Business,181025.67,14297.31,2025-07-08,2026-07-08,False,False
6691,POL006691,20240915,581,5,16,4,New Business,1074058.38,67714.14,2024-09-15,2025-09-15,False,False
6692,POL006692,20220420,691,1,17,3,New Business,53489.68,4519.74,2022-04-20,2023-04-20,False,False
6693,POL006693,20240725,1476,6,16,4,New Business,356013.84,27668.16,2024-07-25,2025-07-25,False,False
6694,POL006694,20220327,475,1,15,3,Renewal,44746.4,5557.72,2022-03-27,2023-03-27,True,False
6695,POL006695,20251117,2175,2,39,1,New Business,29405.62,2378.04,2025-11-17,2026-11-17,False,False
6696,POL006696,20231025,805,5,18,1,New Business,3086340.56,222010.51,2023-10-25,2024-10-24,False,False
6697,POL006697,20240105,1716,7,36,5,Renewal,934835.34,47303.47,2024-01-05,2025-01-04,True,False
6698,POL006698,20240823,897,6,22,5,New Business,300471.6,24443.45,2024-08-23,2025-08-23,False,False
6699,POL006699,20240210,1519,1,38,1,Renewal,47959.69,3351.53,2024-02-10,2025-02-09,True,False
6700,POL006700,20230801,1068,1,14,2,Renewal,31383.15,1810.4,2023-08-01,2024-07-31,True,False
6701,POL006701,20260610,1596,2,38,1,Renewal,12980.14,1522.5,2026-06-10,2027-06-10,True,False
6702,POL006702,20240313,1473,2,32,1,Renewal,24607.89,2343.16,2024-03-13,2025-03-13,True,False
6703,POL006703,20250213,830,8,34,2,New Business,92420.68,5968.41,2025-02-13,2026-02-13,False,False
6704,POL006704,20240320,516,6,26,1,Renewal,232290.88,28994.21,2024-03-20,2025-03-20,True,False
6705,POL006705,20260729,42,6,20,4,New Business,482986.63,25947.84,2026-07-29,2027-07-29,False,False
6706,POL006706,20220704,421,2,30,3,Renewal,11224.22,1371.11,2022-07-04,2023-07-04,True,False
6707,POL006707,20230907,1605,2,23,3,Renewal,11324.66,798.08,2023-09-07,2024-09-06,True,False
6708,POL006708,20230407,2597,7,3,2,Renewal,299879.88,25249.01,2023-04-07,2024-04-06,True,False
6709,POL006709,20260515,2420,9,32,1,Renewal,400980.11,23608.29,2026-05-15,2027-05-15,True,False
6710,POL006710,20230713,671,6,13,3,New Business,193731.54,19030.27,2023-07-13,2024-07-12,False,False
6711,POL006711,20250307,75,1,4,5,New Business,119955.09,7367.16,2025-03-07,2026-03-07,False,False
6712,POL006712,20260417,153,4,28,4,Renewal,173495.79,12727.11,2026-04-17,2027-04-17,True,False
6713,POL006713,20241130,1009,8,25,2,Renewal,56479.54,4676.01,2024-11-30,2025-11-30,True,False
6714,POL006714,20251109,2752,1,6,1,Renewal,47970.97,2424.67,2025-11-09,2026-11-09,True,False
6715,POL006715,20260523,203,1,10,4,Renewal,72020.01,7739.32,2026-05-23,2027-05-23,True,False
6716,POL006716,20250822,886,8,11,1,Renewal,167783.95,10387.87,2025-08-22,2026-08-22,True,False
6717,POL006717,20250927,495,9,18,1,New Business,269614.35,15622.96,2025-09-27,2026-09-27,False,False
6718,POL006718,20240409,1352,5,20,4,New Business,2395100.61,215097.11,2024-04-09,2025-04-09,False,False
6719,POL006719,20241202,700,4,19,5,New Business,150246.53,15356.41,2024-12-02,2025-12-02,False,False
6720,POL006720,20251017,2878,6,4,5,New Business,251179.2,27426.96,2025-10-17,2026-10-17,False,False
6721,POL006721,20220301,2157,1,39,1,New Business,128237.37,8059.4,2022-03-01,2023-03-01,False,False
6722,POL006722,20240829,2713,1,16,4,New Business,129682.98,8266.21,2024-08-29,2025-08-29,False,False
6723,POL006723,20250407,2324,8,7,5,Renewal,79297.65,7342.36,2025-04-07,2026-04-07,True,False
6724,POL006724,20250429,663,1,39,1,New Business,89308.3,7106.24,2025-04-29,2026-04-29,False,False
6725,POL006725,20260107,1986,5,27,1,New Business,187411.52,16485.69,2026-01-07,2027-01-07,False,False
6726,POL006726,20250329,2128,6,18,1,New Business,213721.45,15421.9,2025-03-29,2026-03-29,False,False
6727,POL006727,20260711,230,2,35,4,Renewal,43648.84,2324.35,2026-07-11,2027-07-11,True,False
6728,POL006728,20240111,1861,4,30,3,Renewal,263846.55,21355.77,2024-01-11,2025-01-10,True,False
6729,POL006729,20251216,1127,2,1,1,Renewal,7019.37,877.07,2025-12-16,2026-12-16,True,False
6730,POL006730,20250625,2448,3,4,5,New Business,92853.71,4951.28,2025-06-25,2026-06-25,False,False
6731,POL006731,20240220,225,1,9,5,Renewal,50004.38,4877.4,2024-02-20,2025-02-19,True,False
6732,POL006732,20240229,1370,1,28,4,Renewal,44084.76,2641.64,2024-02-29,2025-02-28,True,False
6733,POL006733,20230910,2007,3,13,3,Renewal,174303.93,11579.81,2023-09-10,2024-09-09,True,False
6734,POL006734,20221112,2451,2,35,4,Renewal,10158.61,615.96,2022-11-12,2023-11-12,True,False
6735,POL006735,20250406,801,8,35,4,Renewal,67592.36,6634.73,2025-04-06,2026-04-06,True,False
6736,POL006736,20250311,2059,2,10,4,New Business,27439.79,2080.96,2025-03-11,2026-03-11,False,False
6737,POL006737,20260810,679,4,12,2,Cancellation,137442.18,3743.05,2026-08-10,2027-08-10,False,True
6738,POL006738,20251230,2953,1,6,1,New Business,113903.42,5912.23,2025-12-30,2026-12-30,False,False
6739,POL006739,20231004,2957,2,11,1,New Business,13729.98,902.3,2023-10-04,2024-10-03,False,False
6740,POL006740,20230701,593,1,32,1,Renewal,76164.85,4413.58,2023-07-01,2024-06-30,True,False
6741,POL006741,20230729,1194,8,3,2,Renewal,141319.9,8697.0,2023-07-29,2024-07-28,True,False
6742,POL006742,20250101,1226,9,5,4,New Business,153429.56,12721.42,2025-01-01,2026-01-01,False,False
6743,POL006743,20230701,2418,1,10,4,New Business,52603.39,4229.87,2023-07-01,2024-06-30,False,False
6744,POL006744,20251218,108,3,34,2,Renewal,127282.66,8086.43,2025-12-18,2026-12-18,True,False
6745,POL006745,20240128,2893,1,15,3,Cancellation,125502.83,2102.64,2024-01-28,2025-01-27,False,True
6746,POL006746,20251001,641,1,40,4,Renewal,32669.37,3153.6,2025-10-01,2026-10-01,True,False
6747,POL006747,20240901,1141,9,8,5,New Business,44315.9,4277.18,2024-09-01,2025-09-01,False,False
6748,POL006748,20230109,2980,2,15,3,New Business,14896.65,1044.1,2023-01-09,2024-01-09,False,False
6749,POL006749,20260102,2386,3,24,1,Renewal,104702.1,11690.41,2026-01-02,2027-01-02,True,False
6750,POL006750,20231130,2497,8,2,3,New Business,165232.29,9634.91,2023-11-30,2024-11-29,False,False
6751,POL006751,20250401,1098,4,22,5,Renewal,228137.07,18492.25,2025-04-01,2026-04-01,True,False
6752,POL006752,20241002,2084,2,12,2,New Business,13581.77,718.25,2024-10-02,2025-10-02,False,False
6753,POL006753,20260307,746,1,13,3,New Business,24720.56,1793.34,2026-03-07,2027-03-07,False,False
6754,POL006754,20240411,287,4,36,5,Renewal,402872.12,22683.41,2024-04-11,2025-04-11,True,False
6755,POL006755,20221112,1221,3,26,1,Renewal,104464.75,9146.29,2022-11-12,2023-11-12,True,False
6756,POL006756,20240828,1434,6,11,1,Renewal,314608.5,34287.18,2024-08-28,2025-08-28,True,False
6757,POL006757,20240523,1503,4,25,2,Renewal,123767.97,14567.66,2024-05-23,2025-05-23,True,False
6758,POL006758,20231127,1561,5,37,3,New Business,1224651.38,67808.04,2023-11-27,2024-11-26,False,False
6759,POL006759,20250809,2706,3,1,1,Renewal,85836.52,7155.86,2025-08-09,2026-08-09,True,False
6760,POL006760,20260209,2799,1,24,1,Renewal,78908.54,5051.22,2026-02-09,2027-02-09,True,False
6761,POL006761,20250915,2564,6,7,5,Renewal,625398.42,36892.43,2025-09-15,2026-09-15,True,False
6762,POL006762,20221228,1508,1,23,3,Renewal,33503.16,3305.6,2022-12-28,2023-12-28,True,False
6763,POL006763,20240314,294,2,10,4,Renewal,13747.6,1065.88,2024-03-14,2025-03-14,True,False
6764,POL006764,20220701,2642,3,33,2,New Business,43366.61,2750.23,2022-07-01,2023-07-01,False,False
6765,POL006765,20230304,1087,4,4,5,Renewal,95648.2,6453.52,2023-03-04,2024-03-03,True,False
6766,POL006766,20240718,146,2,16,4,New Business,13954.19,781.4,2024-07-18,2025-07-18,False,False
6767,POL006767,20260119,1184,1,21,3,Renewal,94153.5,4769.45,2026-01-19,2027-01-19,True,False
6768,POL006768,20240427,1762,1,21,3,New Business,47434.77,2837.41,2024-04-27,2025-04-27,False,False
6769,POL006769,20230710,1672,1,5,4,New Business,63669.36,5979.54,2023-07-10,2024-07-09,False,False
6770,POL006770,20240217,2849,8,14,2,Renewal,135736.75,11178.41,2024-02-17,2025-02-16,True,False
6771,POL006771,20230706,2914,8,18,1,New Business,37568.27,3980.89,2023-07-06,2024-07-05,False,False
6772,POL006772,20240925,1373,4,27,1,Renewal,83438.8,5278.75,2024-09-25,2025-09-25,True,False
6773,POL006773,20240731,1496,1,16,4,Renewal,160865.55,8301.31,2024-07-31,2025-07-31,True,False
6774,POL006774,20251127,764,7,11,1,Cancellation,96723.23,5145.86,2025-11-27,2026-11-27,False,True
6775,POL006775,20241113,2403,2,29,3,New Business,26581.89,1822.14,2024-11-13,2025-11-13,False,False
6776,POL006776,20241109,1796,1,25,2,New Business,15976.99,1604.13,2024-11-09,2025-11-09,False,False
6777,POL006777,20241124,954,2,3,2,Renewal,38693.24,2432.23,2024-11-24,2025-11-24,True,False
6778,POL006778,20231016,2148,1,6,1,Renewal,29600.06,1763.92,2023-10-16,2024-10-15,True,False
6779,POL006779,20250503,448,6,9,5,New Business,288795.42,15980.52,2025-05-03,2026-05-03,False,False
6780,POL006780,20260220,38,2,24,1,New Business,30017.46,1914.13,2026-02-20,2027-02-20,False,False
6781,POL006781,20241110,430,9,8,5,Renewal,50849.68,3687.86,2024-11-10,2025-11-10,True,False
6782,POL006782,20230214,2675,6,2,3,New Business,112053.64,10118.51,2023-02-14,2024-02-14,False,False
6783,POL006783,20241104,224,1,4,5,Renewal,49649.47,3030.44,2024-11-04,2025-11-04,True,False
6784,POL006784,20220604,2999,6,19,5,Cancellation,332796.56,3811.01,2022-06-04,2023-06-04,False,True
6785,POL006785,20260803,852,4,2,3,Renewal,234705.74,18094.68,2026-08-03,2027-08-03,True,False
6786,POL006786,20240226,1086,1,6,1,New Business,21724.78,2494.82,2024-02-26,2025-02-25,False,False
6787,POL006787,20231014,1125,1,14,2,New Business,106427.3,6044.06,2023-10-14,2024-10-13,False,False
6788,POL006788,20231004,39,2,14,2,New Business,39395.52,2354.04,2023-10-04,2024-10-03,False,False
6789,POL006789,20240126,2252,3,21,3,New Business,100177.79,7716.03,2024-01-26,2025-01-25,False,False
6790,POL006790,20250324,1823,7,23,3,Renewal,761430.26,67940.66,2025-03-24,2026-03-24,True,False
6791,POL006791,20240423,934,1,23,3,Cancellation,104074.11,959.59,2024-04-23,2025-04-23,False,True
6792,POL006792,20250401,1089,2,9,5,Cancellation,29660.6,959.07,2025-04-01,2026-04-01,False,True
6793,POL006793,20221229,944,1,35,4,New Business,66181.43,7149.64,2022-12-29,2023-12-29,False,False
6794,POL006794,20240709,482,2,6,1,Cancellation,32067.96,1292.39,2024-07-09,2025-07-09,False,True
6795,POL006795,20250227,395,3,17,3,New Business,67926.96,5461.5,2025-02-27,2026-02-27,False,False
6796,POL006796,20241027,459,1,3,2,New Business,32642.32,2070.44,2024-10-27,2025-10-27,False,False
6797,POL006797,20241021,1334,3,1,1,Renewal,50436.51,2593.76,2024-10-21,2025-10-21,True,False
6798,POL006798,20260428,766,8,21,3,New Business,130037.68,13749.2,2026-04-28,2027-04-28,False,False
6799,POL006799,20241013,2035,6,13,3,Renewal,52328.04,5884.46,2024-10-13,2025-10-13,True,False
6800,POL006800,20240214,1797,1,10,4,New Business,54987.21,6560.08,2024-02-14,2025-02-13,False,False
6801,POL006801,20240324,1255,5,21,3,Renewal,3295221.21,194163.41,2024-03-24,2025-03-24,True,False
6802,POL006802,20240905,82,2,36,5,Renewal,11916.77,716.56,2024-09-05,2025-09-05,True,False
6803,POL006803,20250622,2498,1,28,4,Renewal,46060.96,4828.22,2025-06-22,2026-06-22,True,False
6804,POL006804,20221129,944,7,16,4,New Business,281206.67,30600.49,2022-11-29,2023-11-29,False,False
6805,POL006805,20230609,2386,1,40,4,Renewal,29283.04,1684.32,2023-06-09,2024-06-08,True,False
6806,POL006806,20251005,2420,8,7,5,Cancellation,87342.96,1243.89,2025-10-05,2026-10-05,False,True
6807,POL006807,20241223,2438,1,40,4,Renewal,54535.4,5819.49,2024-12-23,2025-12-23,True,False
6808,POL006808,20260810,2558,8,29,3,Cancellation,62231.73,3307.14,2026-08-10,2027-08-10,False,True
6809,POL006809,20241026,2871,1,12,2,Renewal,24713.79,1848.51,2024-10-26,2025-10-26,True,False
6810,POL006810,20251012,315,8,22,5,Renewal,223642.27,12179.13,2025-10-12,2026-10-12,True,False
6811,POL006811,20250304,615,1,23,3,New Business,30306.99,2942.25,2025-03-04,2026-03-04,False,False
6812,POL006812,20260411,181,6,10,4,New Business,228945.53,20575.33,2026-04-11,2027-04-11,False,False
6813,POL006813,20250927,995,1,35,4,Cancellation,73487.03,2213.25,2025-09-27,2026-09-27,False,True
6814,POL006814,20231117,1792,2,18,1,Renewal,28326.32,1527.46,2023-11-17,2024-11-16,True,False
6815,POL006815,20230801,288,1,11,1,Renewal,81294.48,4851.93,2023-08-01,2024-07-31,True,False
6816,POL006816,20251121,1919,6,10,4,Renewal,210891.55,20538.1,2025-11-21,2026-11-21,True,False
6817,POL006817,20250402,2019,6,31,3,Renewal,104137.92,7333.73,2025-04-02,2026-04-02,True,False
6818,POL006818,20251220,1866,6,30,3,Renewal,233951.38,28744.95,2025-12-20,2026-12-20,True,False
6819,POL006819,20231214,2832,1,9,5,New Business,75354.52,8715.84,2023-12-14,2024-12-13,False,False
6820,POL006820,20250529,914,4,23,3,New Business,242274.5,14831.27,2025-05-29,2026-05-29,False,False
6821,POL006821,20250323,783,8,7,5,Cancellation,29341.1,412.67,2025-03-23,2026-03-23,False,True
6822,POL006822,20240623,2752,4,16,4,Renewal,99813.48,7906.56,2024-06-23,2025-06-23,True,False
6823,POL006823,20231225,1587,8,11,1,New Business,58019.19,4344.51,2023-12-25,2024-12-24,False,False
6824,POL006824,20251027,619,9,38,1,Renewal,356280.16,29927.68,2025-10-27,2026-10-27,True,False
6825,POL006825,20260331,576,1,25,2,Renewal,41488.33,2244.26,2026-03-31,2027-03-31,True,False
6826,POL006826,20220813,2794,1,36,5,Cancellation,73713.23,2225.91,2022-08-13,2023-08-13,False,True
6827,POL006827,20251027,359,7,2,3,Renewal,63878.64,7965.17,2025-10-27,2026-10-27,True,False
6828,POL006828,20251230,111,1,37,3,New Business,125501.53,7911.88,2025-12-30,2026-12-30,False,False
6829,POL006829,20251012,1956,9,26,1,Renewal,196115.86,18508.06,2025-10-12,2026-10-12,True,False
6830,POL006830,20230425,2166,2,27,1,New Business,16026.41,907.93,2023-04-25,2024-04-24,False,False
6831,POL006831,20260203,2389,1,39,1,Renewal,65008.38,5347.3,2026-02-03,2027-02-03,True,False
6832,POL006832,20220219,2877,2,26,1,Renewal,25417.95,1826.17,2022-02-19,2023-02-19,True,False
6833,POL006833,20230115,2933,1,22,5,New Business,26535.82,1853.9,2023-01-15,2024-01-15,False,False
6834,POL006834,20230510,152,1,22,5,Renewal,48175.1,5612.19,2023-05-10,2024-05-09,True,False
6835,POL006835,20220903,2247,4,14,2,New Business,206058.16,13286.53,2022-09-03,2023-09-03,False,False
6836,POL006836,20221220,197,1,38,1,Renewal,34538.42,1923.78,2022-12-20,2023-12-20,True,False
6837,POL006837,20260518,1519,2,28,4,Cancellation,10812.6,127.95,2026-05-18,2027-05-18,False,True
6838,POL006838,20241118,1180,4,5,4,Renewal,153858.19,13817.54,2024-11-18,2025-11-18,True,False
6839,POL006839,20250212,1608,2,4,5,New Business,15877.97,968.76,2025-02-12,2026-02-12,False,False
6840,POL006840,20240606,2394,4,40,4,Cancellation,256827.73,2825.05,2024-06-06,2025-06-06,False,True
6841,POL006841,20251122,2582,1,33,2,New Business,87178.44,4642.32,2025-11-22,2026-11-22,False,False
6842,POL006842,20230724,2198,2,14,2,New Business,14752.01,1034.32,2023-07-24,2024-07-23,False,False
6843,POL006843,20240304,971,4,9,5,Renewal,124861.98,13684.87,2024-03-04,2025-03-04,True,False
6844,POL006844,20240601,2309,3,6,1,Cancellation,145271.56,2683.23,2024-06-01,2025-06-01,False,True
6845,POL006845,20251110,96,2,3,2,New Business,37430.87,2090.09,2025-11-10,2026-11-10,False,False
6846,POL006846,20240214,816,2,7,5,New Business,23110.98,1731.25,2024-02-14,2025-02-13,False,False
6847,POL006847,20240411,2724,5,9,5,Renewal,3437102.46,222472.88,2024-04-11,2025-04-11,True,False
6848,POL006848,20251229,2206,1,16,4,Renewal,81295.48,6389.17,2025-12-29,2026-12-29,True,False
6849,POL006849,20230120,2389,8,4,5,New Business,181929.18,13042.99,2023-01-20,2024-01-20,False,False
